Timestamp,Asset_ID,Latitude,Longitude,Inventory_Level,Shipment_Status,Temperature,Humidity,Traffic_Status,Waiting_Time,User_Transaction_Amount,User_Purchase_Frequency,Logistics_Delay_Reason,Asset_Utilization,Demand_Forecast,Logistics_Delay,Hour,DayOfWeek,Month,Efficiency_Ratio,Has_Delay_Reason,Traffic_Level,Inventory_Category
2024-11-26 17:09:09,Truck_8,36.2494,143.1951,243,2,27.7,74.8,1,28,311,9,2,97.5,272,0,17,Tuesday,11,1.1193415637860082,1,High,Medium
2024-04-20 09:54:18,Truck_2,28.9964,151.6114,134,0,29.2,55.5,1,34,189,1,3,87.8,270,1,9,Saturday,4,2.014925373134328,1,High,Low
2024-06-05 19:19:16,Truck_3,-22.1005,-38.8449,484,1,29.1,54.7,1,48,320,7,3,84.6,118,0,19,Wednesday,6,0.24380165289256198,1,High,High
2024-07-08 04:26:39,Truck_6,47.2803,32.1356,300,1,22.4,54.3,2,23,323,5,3,65.5,230,1,4,Monday,7,0.7666666666666667,1,High,Medium
2024-04-01 03:56:41,Truck_10,-25.4692,-70.7603,396,1,21.9,67.4,1,24,238,3,3,60.4,117,0,3,Monday,4,0.29545454545454547,1,High,High
2024-02-11 04:52:58,Truck_4,20.1451,158.7402,135,1,26.8,79.1,1,57,173,7,0,81.3,115,0,4,Sunday,2,0.8518518518518519,1,High,Low
2024-08-23 00:05:52,Truck_8,-29.2726,149.6329,236,1,21.9,51.9,1,21,233,6,0,72.0,115,0,0,Friday,8,0.4872881355932203,1,High,Medium
2024-11-04 00:29:20,Truck_1,-82.3942,179.9237,294,1,27.6,79.7,2,24,181,5,3,88.2,191,1,0,Monday,11,0.6496598639455783,1,High,Medium
2024-05-04 19:24:30,Truck_4,37.3932,53.447,209,0,29.4,57.8,1,34,319,4,0,85.0,208,1,19,Saturday,5,0.9952153110047847,1,High,Medium
2024-11-13 04:19:12,Truck_4,-3.4094,-85.8774,378,0,28.2,70.2,0,60,490,9,1,66.8,166,1,4,Wednesday,11,0.43915343915343913,1,High,High
2024-02-13 19:17:18,Truck_1,-60.2782,-7.5464,355,0,22.5,74.0,0,20,321,3,3,90.6,252,1,19,Tuesday,2,0.7098591549295775,1,High,High
2024-06-28 07:17:35,Truck_9,-1.8123,-156.207,474,0,29.2,66.1,2,26,318,5,3,96.2,110,1,7,Friday,6,0.2320675105485232,1,High,High
2024-12-15 22:06:59,Truck_6,45.553,20.9015,218,1,19.5,67.9,1,27,257,10,0,62.2,150,0,22,Sunday,12,0.6880733944954128,1,High,Medium
2024-06-30 14:22:40,Truck_2,-28.382,-47.8231,357,2,29.3,73.2,0,22,229,7,0,94.3,131,0,14,Sunday,6,0.36694677871148457,1,High,High
2024-12-05 16:36:07,Truck_5,-71.0852,-12.9187,255,0,27.4,59.6,0,20,497,3,1,98.4,277,1,16,Thursday,12,1.0862745098039215,1,High,Medium
2024-06-13 13:04:28,Truck_2,-35.6424,-106.7595,415,0,22.2,65.8,2,18,287,2,1,61.1,256,1,13,Thursday,6,0.6168674698795181,1,High,High
2024-03-17 08:20:11,Truck_9,-81.622,-152.0754,353,1,29.5,76.8,2,41,421,8,2,97.7,212,1,8,Sunday,3,0.6005665722379604,1,High,High
2024-09-21 03:09:39,Truck_8,-22.9111,-154.3594,260,2,23.8,58.4,0,49,266,7,0,77.8,131,0,3,Saturday,9,0.5038461538461538,1,High,Medium
2024-02-20 20:52:03,Truck_4,-68.7937,-164.3866,447,1,21.1,75.6,2,51,315,1,0,64.7,186,1,20,Tuesday,2,0.4161073825503356,1,High,High
2024-11-19 18:03:38,Truck_5,-25.5794,132.2662,483,0,26.6,50.0,0,51,466,6,0,87.9,272,1,18,Tuesday,11,0.5631469979296067,1,High,High
2024-11-07 16:16:40,Truck_10,49.0465,41.3428,363,1,28.6,75.2,2,19,358,1,3,77.4,272,1,16,Thursday,11,0.7493112947658402,1,High,High
2024-02-18 14:10:22,Truck_8,-81.6677,-40.8327,313,0,20.5,79.3,1,49,229,7,2,98.5,126,1,14,Sunday,2,0.402555910543131,1,High,Medium
2024-03-03 00:53:07,Truck_10,-69.6887,-34.4563,289,1,19.3,68.6,0,33,149,4,2,74.3,220,0,0,Sunday,3,0.7612456747404844,1,High,Medium
2024-06-02 09:09:21,Truck_4,-49.1811,-94.1515,171,1,21.3,66.1,0,57,125,8,2,98.9,249,0,9,Sunday,6,1.456140350877193,1,High,Low
2024-01-25 12:09:42,Truck_6,12.8172,76.1408,401,2,25.7,71.4,0,30,494,4,3,81.1,175,0,12,Thursday,1,0.43640897755610975,1,High,High
2024-10-04 16:19:17,Truck_9,20.1146,19.7583,376,1,25.1,54.1,0,55,305,5,0,83.2,158,0,16,Friday,10,0.42021276595744683,1,High,High
2024-11-02 12:07:34,Truck_3,84.1317,-144.784,371,0,26.2,58.5,2,46,168,10,1,69.5,162,1,12,Saturday,11,0.4366576819407008,1,High,High
2024-04-22 01:56:59,Truck_4,-53.9329,30.3236,496,2,23.4,71.6,0,15,451,3,3,76.3,235,0,1,Monday,4,0.4737903225806452,1,High,High
2024-04-15 22:28:46,Truck_2,31.8571,-83.1698,149,2,20.9,68.1,1,39,274,9,1,71.8,138,0,22,Monday,4,0.9261744966442953,1,High,Low
2024-01-19 14:28:30,Truck_6,67.7302,-70.1861,166,2,29.4,59.5,2,40,210,4,1,82.9,246,1,14,Friday,1,1.4819277108433735,1,High,Low
2024-09-22 12:19:08,Truck_9,73.3723,93.2464,369,0,28.0,52.3,1,35,481,5,0,73.4,179,1,12,Sunday,9,0.48509485094850946,1,High,High
2024-11-01 23:47:02,Truck_5,68.2361,-85.9216,409,2,22.0,68.1,0,18,423,10,3,62.8,282,0,23,Friday,11,0.6894865525672371,1,High,High
2024-05-13 14:10:55,Truck_8,40.5478,147.0261,494,0,19.2,58.4,0,52,231,10,3,89.5,201,1,14,Monday,5,0.4068825910931174,1,High,High
2024-02-17 07:36:46,Truck_6,-36.4299,58.0595,238,0,23.8,79.4,1,33,416,5,3,88.2,102,1,7,Saturday,2,0.42857142857142855,1,High,Medium
2024-11-23 19:33:59,Truck_8,83.2003,-119.0412,422,2,19.2,54.5,0,18,437,3,2,73.5,103,0,19,Saturday,11,0.24407582938388625,1,High,High
2024-09-23 10:32:15,Truck_9,74.5816,-19.6986,132,2,28.2,57.2,0,23,401,6,2,93.6,154,0,10,Monday,9,1.1666666666666667,1,High,Low
2024-08-25 22:32:25,Truck_1,-64.7094,137.791,189,0,25.2,70.0,0,10,360,6,0,81.9,191,1,22,Sunday,8,1.0105820105820107,1,High,Low
2024-09-27 06:23:53,Truck_1,-59.602,62.712,255,1,28.5,72.2,0,60,419,2,1,68.4,246,0,6,Friday,9,0.9647058823529412,1,High,Medium
2024-05-09 04:02:20,Truck_7,-68.3712,-65.9802,107,0,21.9,74.1,2,51,413,1,3,84.9,257,1,4,Thursday,5,2.4018691588785046,1,High,Low
2024-05-27 10:59:49,Truck_6,3.8431,91.0078,274,0,19.3,51.4,2,57,279,10,2,75.3,127,1,10,Monday,5,0.4635036496350365,1,High,Medium
2024-02-23 18:39:32,Truck_4,76.3946,105.7941,206,0,21.9,68.6,2,42,100,7,1,63.3,116,1,18,Friday,2,0.5631067961165048,1,High,Medium
2024-07-28 22:29:33,Truck_5,-46.1871,9.4679,270,2,26.7,72.2,2,35,107,10,1,90.8,158,1,22,Sunday,7,0.5851851851851851,1,High,Medium
2024-03-05 10:30:30,Truck_10,-10.8849,86.0812,277,2,23.7,72.1,0,12,195,5,1,64.5,130,0,10,Tuesday,3,0.4693140794223827,1,High,Medium
2024-01-06 21:16:03,Truck_4,-67.7619,176.4012,454,0,21.0,77.3,0,15,112,10,3,73.2,237,1,21,Saturday,1,0.5220264317180616,1,High,High
2024-09-14 16:45:31,Truck_2,-22.1101,-65.135,197,2,27.3,71.3,1,24,460,9,2,64.7,162,0,16,Saturday,9,0.8223350253807107,1,High,Low
2024-11-03 23:16:49,Truck_5,75.1113,-136.48,182,1,19.7,72.3,0,50,428,3,2,63.3,280,0,23,Sunday,11,1.5384615384615385,1,High,Low
2024-03-19 21:36:22,Truck_6,-69.343,131.9033,171,1,25.1,76.5,2,55,309,3,1,94.6,112,1,21,Tuesday,3,0.6549707602339181,1,High,Low
2024-02-01 18:55:10,Truck_3,35.6522,-84.7025,159,1,26.9,69.5,0,32,272,7,2,69.7,278,0,18,Thursday,2,1.748427672955975,1,High,Low
2024-04-18 12:04:40,Truck_8,-86.157,-92.4652,378,0,29.5,61.7,1,13,305,8,0,98.5,211,1,12,Thursday,4,0.5582010582010583,1,High,High
2024-05-26 14:30:07,Truck_1,25.1355,-2.6802,469,2,26.2,65.0,0,19,477,2,0,96.9,206,0,14,Sunday,5,0.43923240938166314,1,High,High
2024-07-29 16:54:53,Truck_8,12.0938,96.8996,106,2,27.0,56.8,1,31,120,4,3,95.7,286,0,16,Monday,7,2.69811320754717,1,High,Low
2024-12-09 13:41:26,Truck_3,-77.0862,137.9042,486,2,21.7,76.0,0,42,282,9,0,80.5,139,0,13,Monday,12,0.28600823045267487,1,High,High
2024-09-14 09:03:54,Truck_2,-17.1205,-47.0657,248,2,26.3,53.7,1,40,146,10,3,71.7,246,0,9,Saturday,9,0.9919354838709677,1,High,Medium
2024-12-01 01:52:30,Truck_3,-52.8874,162.7464,157,2,25.4,79.1,1,17,311,9,3,69.9,233,0,1,Sunday,12,1.484076433121019,1,High,Low
2024-08-19 17:09:24,Truck_6,-3.6578,176.299,235,2,23.2,54.6,0,28,467,9,0,68.2,206,0,17,Monday,8,0.8765957446808511,1,High,Medium
2024-04-15 18:58:09,Truck_7,-7.6641,-25.3717,170,0,25.4,55.8,2,55,463,10,3,60.1,112,1,18,Monday,4,0.6588235294117647,1,High,Low
2024-04-12 10:58:21,Truck_6,-82.1416,-91.8925,342,1,25.1,52.4,0,24,103,2,0,88.0,209,0,10,Friday,4,0.6111111111111112,1,High,Medium
2024-02-23 09:29:19,Truck_3,87.5079,-125.5319,290,2,20.5,51.4,0,22,170,4,0,74.7,147,0,9,Friday,2,0.506896551724138,1,High,Medium
2024-02-27 05:17:36,Truck_1,-76.8771,94.6166,260,0,22.8,71.7,2,44,393,5,0,94.1,154,1,5,Tuesday,2,0.5923076923076923,1,High,Medium
2024-07-26 19:10:43,Truck_5,89.2765,166.6548,378,0,18.9,55.5,2,35,367,4,3,74.4,229,1,19,Friday,7,0.6058201058201058,1,High,High
2024-06-29 05:20:24,Truck_2,-82.8546,7.876,177,0,19.2,70.1,0,57,141,4,3,86.6,249,1,5,Saturday,6,1.4067796610169492,1,High,Low
2024-04-15 04:40:07,Truck_2,-40.284,-86.8089,310,2,22.8,64.4,2,33,104,2,0,98.9,110,1,4,Monday,4,0.3548387096774194,1,High,Medium
2024-07-24 04:09:02,Truck_3,2.2208,-170.2641,132,1,27.5,57.2,2,36,481,5,1,65.2,140,1,4,Wednesday,7,1.0606060606060606,1,High,Low
2024-07-19 01:06:21,Truck_8,54.8423,175.5701,331,0,25.6,77.8,2,26,213,9,1,90.7,269,1,1,Friday,7,0.8126888217522659,1,High,Medium
2024-04-23 16:50:45,Truck_1,-78.4723,-82.615,294,1,24.4,65.2,1,23,439,8,1,65.0,213,0,16,Tuesday,4,0.7244897959183674,1,High,Medium
2024-06-18 12:57:05,Truck_6,4.8496,-60.7988,277,1,29.3,50.7,2,24,242,2,0,93.4,271,1,12,Tuesday,6,0.9783393501805054,1,High,Medium
2024-12-17 04:11:19,Truck_5,54.0342,-98.3083,329,0,29.7,77.9,2,33,232,5,3,91.9,124,1,4,Tuesday,12,0.3768996960486322,1,High,Medium
2024-11-17 04:41:18,Truck_8,41.43,-128.1678,204,1,18.7,68.5,2,27,473,2,1,76.9,217,1,4,Sunday,11,1.0637254901960784,1,High,Medium
2024-06-20 11:18:46,Truck_1,-56.0674,82.9431,410,1,28.9,60.3,0,32,436,1,2,77.2,272,0,11,Thursday,6,0.6634146341463415,1,High,High
2024-06-29 11:16:26,Truck_7,-0.8539,-177.5496,417,0,26.9,70.8,0,44,103,7,0,94.7,181,1,11,Saturday,6,0.434052757793765,1,High,High
2024-07-05 09:14:48,Truck_6,54.5973,-128.4974,324,1,20.7,72.4,0,12,173,7,2,95.1,243,0,9,Friday,7,0.75,1,High,Medium
2024-07-19 20:10:54,Truck_8,-46.1457,161.0254,218,0,23.8,52.3,1,52,389,2,1,79.5,231,1,20,Friday,7,1.0596330275229358,1,High,Medium
2024-08-27 22:26:18,Truck_5,76.8391,140.3011,137,0,23.6,51.7,1,24,124,6,1,70.6,279,1,22,Tuesday,8,2.0364963503649633,1,High,Low
2024-06-17 02:43:31,Truck_4,-59.1914,-125.4515,414,0,18.3,76.4,1,42,332,10,1,66.3,249,1,2,Monday,6,0.6014492753623188,1,High,High
2024-05-21 02:30:18,Truck_1,-75.6177,-156.976,216,2,26.9,67.2,1,35,181,10,3,86.2,185,0,2,Tuesday,5,0.8564814814814815,1,High,Medium
2024-05-08 02:13:49,Truck_8,-24.1694,30.0335,170,0,26.4,51.6,1,47,278,3,2,96.4,105,1,2,Wednesday,5,0.6176470588235294,1,High,Low
2024-05-02 09:49:37,Truck_2,-6.8584,150.6127,154,1,28.6,66.8,0,18,384,9,3,60.4,263,0,9,Thursday,5,1.7077922077922079,1,High,Low
2024-01-25 20:15:13,Truck_2,-32.2146,166.7941,213,1,25.0,72.7,1,51,353,8,2,82.6,227,0,20,Thursday,1,1.0657276995305165,1,High,Medium
2024-01-07 12:49:12,Truck_4,-46.3051,-93.1541,276,1,24.9,77.0,1,60,467,4,3,84.6,292,0,12,Sunday,1,1.0579710144927537,1,High,Medium
2024-03-08 10:09:37,Truck_10,-85.0859,41.138,382,2,22.0,77.8,0,47,448,5,3,81.4,246,0,10,Friday,3,0.643979057591623,1,High,High
2024-12-22 15:01:19,Truck_8,89.1858,-159.3242,383,2,19.1,69.0,1,16,238,3,3,90.7,290,0,15,Sunday,12,0.7571801566579635,1,High,High
2024-01-21 13:17:03,Truck_1,1.429,-119.0925,334,0,26.6,74.1,1,10,317,3,1,73.0,184,1,13,Sunday,1,0.5508982035928144,1,High,Medium
2024-06-25 02:35:14,Truck_9,78.3252,15.2758,421,0,26.3,68.8,2,53,128,6,2,76.6,100,1,2,Tuesday,6,0.2375296912114014,1,High,High
2024-05-27 05:13:33,Truck_2,-9.2287,107.9306,329,1,25.0,51.2,1,53,233,5,0,67.2,188,0,5,Monday,5,0.5714285714285714,1,High,Medium
2024-01-27 01:05:38,Truck_10,71.4327,127.3664,284,2,22.1,77.2,2,16,226,4,2,95.8,206,1,1,Saturday,1,0.7253521126760564,1,High,Medium
2024-01-21 03:11:55,Truck_2,-84.0049,111.8327,184,0,19.2,59.8,2,23,126,4,0,90.4,200,1,3,Sunday,1,1.0869565217391304,1,High,Low
2024-08-03 13:26:27,Truck_5,7.0779,-165.136,403,1,20.6,66.1,0,15,461,4,2,77.1,263,0,13,Saturday,8,0.652605459057072,1,High,High
2024-06-05 18:09:34,Truck_6,-86.0858,117.8697,100,2,22.3,72.3,1,43,256,5,2,92.8,101,0,18,Wednesday,6,1.01,1,High,Low
2024-10-27 12:09:17,Truck_3,59.2432,175.9873,135,0,18.9,55.5,2,57,162,9,2,75.3,127,1,12,Sunday,10,0.9407407407407408,1,High,Low
2024-10-22 14:28:47,Truck_1,-39.3003,-121.6771,220,2,25.0,79.0,2,51,481,2,3,64.3,268,1,14,Tuesday,10,1.2181818181818183,1,High,Medium
2024-09-03 09:41:58,Truck_8,-83.672,164.2522,318,2,29.8,51.4,0,24,216,3,3,83.8,221,0,9,Tuesday,9,0.6949685534591195,1,High,Medium
2024-01-03 11:20:33,Truck_7,5.9541,-156.4873,237,1,29.2,56.2,1,15,251,3,3,76.3,198,0,11,Wednesday,1,0.8354430379746836,1,High,Medium
2024-06-11 23:38:53,Truck_2,-16.3804,-119.0546,459,2,27.2,78.5,2,22,323,7,2,87.3,271,1,23,Tuesday,6,0.5904139433551199,1,High,High
2024-01-04 23:32:40,Truck_6,-27.4913,-1.8571,332,2,21.7,58.9,2,33,363,6,3,90.1,131,1,23,Thursday,1,0.39457831325301207,1,High,Medium
2024-08-02 06:58:21,Truck_8,67.7002,43.853,133,2,28.7,69.5,1,57,342,6,1,99.9,261,0,6,Friday,8,1.962406015037594,1,High,Low
2024-08-29 02:07:16,Truck_8,30.5045,52.2559,499,0,18.3,75.1,0,22,251,1,0,79.2,139,1,2,Thursday,8,0.2785571142284569,1,High,High
2024-02-22 18:02:00,Truck_10,4.8619,61.4224,350,1,25.3,71.2,1,19,177,1,2,67.0,209,0,18,Thursday,2,0.5971428571428572,1,High,Medium
2024-06-21 20:31:34,Truck_7,84.0872,85.2383,186,0,24.1,72.0,1,26,131,4,2,68.2,189,1,20,Friday,6,1.0161290322580645,1,High,Low
2024-01-27 15:36:15,Truck_8,11.5213,-168.4741,403,1,23.1,69.3,1,24,487,10,0,69.6,104,0,15,Saturday,1,0.25806451612903225,1,High,High
2024-06-17 12:40:13,Truck_6,63.7701,163.2651,193,0,22.1,68.2,2,29,231,3,3,69.7,198,1,12,Monday,6,1.0259067357512954,1,High,Low
2024-03-31 14:30:18,Truck_2,57.5757,-35.0439,254,1,24.0,78.6,2,24,108,3,3,66.6,219,1,14,Sunday,3,0.8622047244094488,1,High,Medium
2024-03-23 08:10:19,Truck_9,-66.6009,-11.7155,368,1,26.1,71.0,0,58,336,2,0,86.5,259,0,8,Saturday,3,0.7038043478260869,1,High,High
2024-10-02 15:12:00,Truck_6,18.755,-46.8871,283,0,28.5,50.7,1,11,495,10,3,88.1,200,1,15,Wednesday,10,0.7067137809187279,1,High,Medium
2024-07-28 18:36:05,Truck_10,50.3574,128.5618,164,1,25.5,67.6,2,20,188,7,0,60.1,268,1,18,Sunday,7,1.6341463414634145,1,High,Low
2024-01-11 15:19:53,Truck_5,46.9009,3.749,419,1,22.1,74.7,1,31,236,10,1,95.9,182,0,15,Thursday,1,0.4343675417661098,1,High,High
2024-12-28 18:53:31,Truck_9,17.5319,-65.0765,489,1,25.0,69.4,0,30,345,8,2,66.1,128,0,18,Saturday,12,0.261758691206544,1,High,High
2024-09-07 12:50:16,Truck_2,4.8305,-6.5757,498,0,20.2,55.0,0,51,147,8,3,97.7,247,1,12,Saturday,9,0.4959839357429719,1,High,High
2024-12-09 11:15:02,Truck_10,38.8917,-38.8032,244,0,21.2,61.8,1,24,181,2,1,70.1,238,1,11,Monday,12,0.9754098360655737,1,High,Medium
2024-10-05 18:34:00,Truck_4,-20.0482,-83.6915,488,1,21.5,50.3,2,32,120,1,0,79.1,111,1,18,Saturday,10,0.22745901639344263,1,High,High
2024-04-22 10:55:19,Truck_9,-83.2534,-166.3309,152,0,21.2,70.3,0,10,467,10,2,61.5,269,1,10,Monday,4,1.769736842105263,1,High,Low
2024-02-27 21:45:48,Truck_10,-4.8643,75.4304,168,0,23.2,71.5,0,23,292,3,1,98.8,102,1,21,Tuesday,2,0.6071428571428571,1,High,Low
2024-05-23 22:03:43,Truck_5,46.7637,-146.4348,268,1,23.9,79.2,0,41,295,9,0,69.5,146,0,22,Thursday,5,0.5447761194029851,1,High,Medium
2024-01-02 22:19:42,Truck_7,-68.3909,-122.557,341,2,21.3,76.2,2,58,429,3,2,78.6,178,1,22,Tuesday,1,0.5219941348973607,1,High,Medium
2024-09-29 06:31:55,Truck_7,62.3457,-54.2033,166,1,28.9,50.6,2,58,197,3,1,88.8,282,1,6,Sunday,9,1.6987951807228916,1,High,Low
2024-12-18 08:33:58,Truck_7,72.8857,135.9494,483,0,21.4,51.2,2,33,249,2,2,67.6,165,1,8,Wednesday,12,0.3416149068322981,1,High,High
2024-08-11 10:28:58,Truck_10,2.2782,-158.4628,232,1,22.3,73.3,2,19,332,4,2,78.6,135,1,10,Sunday,8,0.5818965517241379,1,High,Medium
2024-03-24 22:56:32,Truck_3,11.7686,154.6043,392,2,20.7,62.8,1,12,417,2,3,69.3,109,0,22,Sunday,3,0.2780612244897959,1,High,High
2024-06-02 00:24:04,Truck_8,-75.598,11.134,480,2,24.9,77.8,2,53,318,3,0,69.5,181,1,0,Sunday,6,0.3770833333333333,1,High,High
2024-02-02 03:46:54,Truck_3,23.2931,106.0267,368,1,28.0,53.4,1,42,182,5,2,77.5,205,0,3,Friday,2,0.5570652173913043,1,High,High
2024-10-02 12:56:46,Truck_6,-11.3114,-139.811,373,2,25.0,62.4,0,20,125,1,0,91.2,160,0,12,Wednesday,10,0.4289544235924933,1,High,High
2024-09-25 12:20:07,Truck_2,9.6491,47.3499,154,1,22.0,53.3,2,50,208,4,2,85.0,231,1,12,Wednesday,9,1.5,1,High,Low
2024-02-24 08:11:09,Truck_3,10.9354,-27.3551,184,1,19.2,55.3,2,14,450,3,2,86.7,247,1,8,Saturday,2,1.3423913043478262,1,High,Low
2024-10-28 10:00:20,Truck_9,84.9482,59.5314,204,1,21.4,61.5,0,51,490,5,0,68.0,288,0,10,Monday,10,1.411764705882353,1,High,Medium
2024-05-31 23:20:31,Truck_2,49.7212,179.2025,227,1,26.1,65.7,1,47,247,8,1,77.8,135,0,23,Friday,5,0.5947136563876652,1,High,Medium
2024-01-22 00:34:19,Truck_5,-28.8968,-117.9471,405,2,28.0,67.7,0,48,348,3,0,78.3,213,0,0,Monday,1,0.5259259259259259,1,High,High
2024-12-19 11:06:09,Truck_7,-55.5154,-163.6943,392,1,27.4,69.0,1,31,347,9,3,98.0,133,0,11,Thursday,12,0.3392857142857143,1,High,High
2024-01-05 22:46:26,Truck_3,16.7636,29.2783,429,2,27.7,75.0,2,12,446,4,2,65.7,203,1,22,Friday,1,0.4731934731934732,1,High,High
2024-06-26 08:09:13,Truck_7,-76.307,5.0298,488,1,25.2,63.9,2,19,219,4,3,100.0,184,1,8,Wednesday,6,0.3770491803278688,1,High,High
2024-07-31 02:07:09,Truck_6,-22.4693,149.9634,444,0,29.8,67.5,0,41,125,5,3,63.3,152,1,2,Wednesday,7,0.34234234234234234,1,High,High
2024-11-27 04:21:18,Truck_1,71.8859,93.4464,420,0,18.4,68.5,2,50,340,10,3,76.8,212,1,4,Wednesday,11,0.5047619047619047,1,High,High
2024-06-06 04:02:08,Truck_1,-9.7179,-117.0145,391,2,25.5,73.7,1,31,472,10,3,77.2,109,0,4,Thursday,6,0.27877237851662406,1,High,High
2024-05-16 20:34:06,Truck_9,-12.2288,-74.7801,212,1,20.6,50.5,0,41,498,5,0,94.1,162,0,20,Thursday,5,0.7641509433962265,1,High,Medium
2024-07-14 21:14:08,Truck_4,5.4618,-179.8202,157,1,20.9,77.1,0,26,499,4,1,91.4,214,0,21,Sunday,7,1.3630573248407643,1,High,Low
2024-11-22 11:31:54,Truck_8,-54.8317,66.4706,399,1,26.3,79.4,1,25,476,4,0,95.6,256,0,11,Friday,11,0.6416040100250626,1,High,High
2024-11-01 21:31:14,Truck_2,-80.0522,-102.2508,103,1,27.9,53.1,1,52,386,1,2,97.7,141,0,21,Friday,11,1.3689320388349515,1,High,Low
2024-10-27 15:39:37,Truck_9,-13.0527,-122.0924,333,0,22.1,65.0,1,22,243,5,0,83.2,176,1,15,Sunday,10,0.5285285285285285,1,High,Medium
2024-02-14 12:20:37,Truck_6,6.3666,136.0794,234,1,27.3,70.1,1,45,416,8,2,86.9,165,0,12,Wednesday,2,0.7051282051282052,1,High,Medium
2024-05-02 11:14:44,Truck_9,83.1243,48.4325,146,0,29.0,55.5,1,52,414,10,0,82.3,228,1,11,Thursday,5,1.5616438356164384,1,High,Low
2024-09-02 05:03:25,Truck_7,51.1898,25.5964,109,0,20.7,60.9,2,39,147,9,1,75.0,116,1,5,Monday,9,1.0642201834862386,1,High,Low
2024-12-08 04:35:38,Truck_8,-76.3987,-68.1922,357,0,24.6,73.5,0,48,266,10,1,74.4,226,1,4,Sunday,12,0.6330532212885154,1,High,High
2024-01-23 05:35:54,Truck_9,70.5541,-150.1626,356,1,19.5,63.1,0,16,118,3,2,77.8,230,0,5,Tuesday,1,0.6460674157303371,1,High,High
2024-01-25 11:27:54,Truck_2,-38.2185,104.1667,349,1,19.4,62.7,1,19,296,3,2,72.3,177,0,11,Thursday,1,0.5071633237822349,1,High,Medium
2024-11-08 13:31:56,Truck_1,39.1411,138.1786,159,1,27.1,77.5,2,33,429,9,2,77.9,200,1,13,Friday,11,1.2578616352201257,1,High,Low
2024-05-30 01:04:50,Truck_4,-68.8006,159.004,148,1,25.0,60.7,0,43,196,4,0,64.6,240,0,1,Thursday,5,1.6216216216216217,1,High,Low
2024-05-30 11:30:34,Truck_3,51.1598,-170.9311,354,1,26.9,65.5,2,14,245,4,2,73.4,151,1,11,Thursday,5,0.4265536723163842,1,High,High
2024-03-02 23:49:21,Truck_8,-29.5867,41.0612,214,1,21.5,69.1,2,49,417,10,1,76.7,249,1,23,Saturday,3,1.1635514018691588,1,High,Medium
2024-08-29 11:52:35,Truck_8,-51.3412,-112.1636,307,0,21.0,52.8,0,21,475,4,2,82.8,107,1,11,Thursday,8,0.3485342019543974,1,High,Medium
2024-05-26 01:53:03,Truck_1,-49.5057,174.3533,385,2,24.3,59.4,0,37,239,3,2,88.3,148,0,1,Sunday,5,0.38441558441558443,1,High,High
2024-07-24 01:20:43,Truck_8,0.7577,120.0181,490,0,24.0,56.1,2,29,463,6,0,81.1,134,1,1,Wednesday,7,0.27346938775510204,1,High,High
2024-12-24 10:20:56,Truck_4,-2.2911,64.2731,133,0,19.4,76.0,1,36,182,3,2,70.5,249,1,10,Tuesday,12,1.8721804511278195,1,High,Low
2024-02-11 14:40:04,Truck_2,78.4324,125.0181,472,1,24.9,63.2,1,36,485,9,2,78.9,271,0,14,Sunday,2,0.5741525423728814,1,High,High
2024-04-24 00:54:49,Truck_7,-2.8329,-29.9102,338,2,28.9,55.5,1,39,181,2,0,88.6,143,0,0,Wednesday,4,0.4230769230769231,1,High,Medium
2024-01-08 10:20:44,Truck_2,70.0103,-164.1914,172,1,25.5,55.7,1,25,259,1,1,65.2,255,0,10,Monday,1,1.4825581395348837,1,High,Low
2024-10-25 03:01:44,Truck_2,11.4885,-172.569,187,0,24.8,52.0,1,31,231,5,3,91.6,234,1,3,Friday,10,1.2513368983957218,1,High,Low
2024-12-12 15:03:51,Truck_8,74.5261,123.6828,439,2,23.5,55.1,1,47,454,3,3,75.5,196,0,15,Thursday,12,0.44646924829157175,1,High,High
2024-11-30 09:16:40,Truck_7,-12.9509,132.4986,159,2,18.1,76.0,1,18,202,2,3,94.4,197,0,9,Saturday,11,1.2389937106918238,1,High,Low
2024-05-13 09:05:25,Truck_7,81.79,-52.7516,362,1,18.3,57.6,2,58,437,8,0,66.8,123,1,9,Monday,5,0.3397790055248619,1,High,High
2024-12-16 06:06:57,Truck_4,47.7175,72.531,163,1,24.6,53.2,1,34,473,9,1,72.4,263,0,6,Monday,12,1.6134969325153374,1,High,Low
2024-02-14 07:54:59,Truck_7,-21.5329,-145.2581,258,0,19.9,51.9,2,54,237,10,2,92.7,271,1,7,Wednesday,2,1.050387596899225,1,High,Medium
2024-06-25 12:15:28,Truck_9,-4.5863,71.7337,319,0,18.0,63.6,1,23,473,7,3,83.0,187,1,12,Tuesday,6,0.5862068965517241,1,High,Medium
2024-08-14 03:59:00,Truck_9,-26.6775,-77.2847,247,1,28.9,60.7,0,56,115,10,0,61.6,270,0,3,Wednesday,8,1.0931174089068827,1,High,Medium
2024-04-08 19:43:53,Truck_8,-30.6957,29.255,134,2,19.9,67.5,1,42,421,5,0,77.6,183,0,19,Monday,4,1.3656716417910448,1,High,Low
2024-11-07 14:21:51,Truck_4,64.5212,-83.2639,175,2,20.9,58.7,1,35,274,9,0,61.1,240,0,14,Thursday,11,1.3714285714285714,1,High,Low
